"","nflId","game_play_frameId","gameId","playId","frameId","displayName","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","game_playId","dist_from_ball","defensiveTeam","on_defense","has_ball","dist_from_bc"
"7109",52415,"2022091101-2320-32",2022091101,2320,32,"Derrick Brown","2022-09-11 14:57:07.200000",95,"CAR","right",36.75,18.63,1.15,2.4,0.13,239.92,176.16,"first_contact","2022091101-2320",0,"CAR",1,0,1.70511
"180",42368,"2022091101-2365-33",2022091101,2365,33,"Shaq Thompson","2022-09-11 14:58:29.500000",7,"CAR","right",45.96,19.54,4.92,1.78,0.49,185.68,213.83,"first_contact","2022091101-2365",0,"CAR",1,0,0.5780138
"9102",52592,"2022091101-2386-35",2022091101,2386,35,"Bravvion Roy","2022-09-11 14:58:52.599999",93,"CAR","right",53.01,14.84,0.68,3.03,0.08,4,184.37,"first_contact","2022091101-2386",0,"CAR",1,0,1.177964
"7110",46527,"2022091101-2407-12",2022091101,2407,12,"Frankie Luvu","2022-09-11 14:59:39.000000",49,"CAR","right",56.62,12.02,5.2,4.6,0.52,261.73,243.55,"first_contact","2022091101-2407",0,"CAR",1,0,0.4031129
"581",46527,"2022091101-2431-14",2022091101,2431,14,"Frankie Luvu","2022-09-11 15:00:15.900000",49,"CAR","right",58.61,23.67,1.93,1.06,0.2,35.44,292.78,"first_contact","2022091101-2431",0,"CAR",1,0,2.003023
"397",45004,"2022091101-2452-75",2022091101,2452,75,"Xavier Woods","2022-09-11 15:01:00.000000",25,"CAR","right",73.88,2.31,6.1,2.17,0.61,179.27,143.93,"first_contact","2022091101-2452",0,"CAR",1,0,1.246796
"582",45004,"2022091101-2478-62",2022091101,2478,62,"Xavier Woods","2022-09-11 15:01:45.700000",25,"CAR","right",88.88,5.16,4.92,3.92,0.51,240.5,123.67,"first_contact","2022091101-2478",0,"CAR",1,0,0.8122192
"1099",52472,"2022091101-2501-38",2022091101,2501,38,"Jeremy Chinn","2022-09-11 15:02:28.000000",21,"CAR","right",96.35,38.14,0.81,3.73,0.06,205.18,122.88,"first_contact","2022091101-2501",0,"CAR",1,0,1.312098
"181",42368,"2022091101-251-40",2022091101,251,40,"Shaq Thompson","2022-09-11 13:11:26.799999",7,"CAR","left",58.05,12.54,7.07,4.74,0.73,168.53,180.18,"first_contact","2022091101-251",0,"CAR",1,0,0.5491812
"6104",47799,"2022091101-2545-29",2022091101,2545,29,"Brian Burns","2022-09-11 15:03:53.900000",53,"CAR","right",92.09,34.46,2.77,2.9,0.27,44.67,165.44,"first_contact","2022091101-2545",0,"CAR",1,0,0.6902898
"1191",53437,"2022091101-272-7",2022091101,272,7,"Jaycee Horn","2022-09-11 13:12:03.000000",8,"CAR","left",47.29,16.45,6.92,2.28,0.69,353.54,337.81,"first_contact","2022091101-272",0,"CAR",1,0,0.7747258
"6105",47799,"2022091101-2783-24",2022091101,2783,24,"Brian Burns","2022-09-11 15:15:51.200000",53,"CAR","right",39.76,32.86,3.64,4.26,0.38,156.04,180.09,"first_contact","2022091101-2783",0,"CAR",1,0,1.1245
"7111",52417,"2022091101-2832-18",2022091101,2832,18,"C.J. Henderson","2022-09-11 15:16:56.599999",24,"CAR","right",51.26,5.65,5.87,3.52,0.6,273.11,206.35,"first_contact","2022091101-2832",0,"CAR",1,0,1.432655
"6106",47799,"2022091101-296-29",2022091101,296,29,"Brian Burns","2022-09-11 13:12:36.099999",53,"CAR","left",48.87,30.49,1.22,0.95,0.12,38,50.02,"first_contact","2022091101-296",0,"CAR",1,0,0.7920227
"6107",47799,"2022091101-3221-29",2022091101,3221,29,"Brian Burns","2022-09-11 15:34:58.099999",53,"CAR","left",86.6,30.39,6.11,3.75,0.63,12.52,343.69,"first_contact","2022091101-3221",0,"CAR",1,0,0.7433034
"10100",52592,"2022091101-3242-22",2022091101,3242,22,"Bravvion Roy","2022-09-11 15:35:43.299999",93,"CAR","left",82.27,2.35,7.09,4.69,0.75,179.66,208.04,"first_contact","2022091101-3242",0,"CAR",1,0,0.6293648
"6108",46205,"2022091101-3287-34",2022091101,3287,34,"Marquis Haynes","2022-09-11 15:37:13.200000",98,"CAR","left",63.82,38.55,7.12,3.83,0.73,9.2,5.84,"first_contact","2022091101-3287",0,"CAR",1,0,0.6854196
"398",43797,"2022091101-3315-50",2022091101,3315,50,"Cory Littleton","2022-09-11 15:38:04.400000",55,"CAR","left",40.16,38.3,2.11,2.35,0.2,147.91,204.57,"first_contact","2022091101-3315",0,"CAR",1,0,1.074477
"6109",46527,"2022091101-3336-22",2022091101,3336,22,"Frankie Luvu","2022-09-11 15:38:46.700000",49,"CAR","left",35.2,31.51,3.59,2.01,0.37,160.91,165.39,"first_contact","2022091101-3336",0,"CAR",1,0,0.8507056
"7112",47799,"2022091101-3357-40",2022091101,3357,40,"Brian Burns","2022-09-11 15:39:34.299999",53,"CAR","left",32.65,17.21,4.91,3.13,0.5,154.71,206.38,"first_contact","2022091101-3357",0,"CAR",1,0,0.8221922
"8103",52415,"2022091101-3378-30",2022091101,3378,30,"Derrick Brown","2022-09-11 15:40:21.299999",95,"CAR","left",29.92,17.54,2.46,1.83,0.26,343.3,179.49,"first_contact","2022091101-3378",0,"CAR",1,0,1.462908
"583",46527,"2022091101-3399-22",2022091101,3399,22,"Frankie Luvu","2022-09-11 15:41:02.200000",49,"CAR","left",30.59,24.72,5.56,1.76,0.56,45.98,53.98,"first_contact","2022091101-3399",0,"CAR",1,0,0.6063827
"288",42470,"2022091101-3510-11",2022091101,3510,11,"Damien Wilson","2022-09-11 15:50:52.900000",57,"CAR","left",80.13,49.74,8.36,1.99,0.85,1.17,355.32,"first_contact","2022091101-3510",0,"CAR",1,0,0.7502666
"289",42470,"2022091101-3545-14",2022091101,3545,14,"Damien Wilson","2022-09-11 15:51:50.099999",57,"CAR","left",82.35,17.34,2.77,4.8,0.28,52.89,103.44,"first_contact","2022091101-3545",0,"CAR",1,0,1.088485
"10101",52592,"2022091101-3569-35",2022091101,3569,35,"Bravvion Roy","2022-09-11 15:52:26.900000",93,"CAR","left",80.57,27.24,0.9,1,0.1,49.31,84.8,"first_contact","2022091101-3569",0,"CAR",1,0,1.054751
"10102",53437,"2022091101-3615-35",2022091101,3615,35,"Jaycee Horn","2022-09-11 15:53:59.099999",8,"CAR","left",74.77,24.27,4.78,3.08,0.48,24.11,357.5,"first_contact","2022091101-3615",0,"CAR",1,0,0.9489468
"290",42436,"2022091101-3669-28",2022091101,3669,28,"Henry Anderson","2022-09-11 15:55:38.599999",94,"CAR","left",69.61,33.7,5.08,2.53,0.58,72.06,13.14,"first_contact","2022091101-3669",0,"CAR",1,0,0.6806614
"584",46527,"2022091101-3707-21",2022091101,3707,21,"Frankie Luvu","2022-09-11 15:56:49.099999",49,"CAR","left",69.74,14.06,6.09,7.48,0.65,196.88,184.74,"first_contact","2022091101-3707",0,"CAR",1,0,1.168674
"585",46205,"2022091101-4068-9",2022091101,4068,9,"Marquis Haynes","2022-09-11 16:10:52.500000",98,"CAR","left",71.56,43.62,6.8,3.25,0.74,69.11,48.53,"first_contact","2022091101-4068",0,"CAR",1,0,1.204201
"10103",52472,"2022091101-4104-7",2022091101,4104,7,"Jeremy Chinn","2022-09-11 16:11:14.200000",21,"CAR","left",57.18,23.67,4.84,2.59,0.5,24.82,41.22,"first_contact","2022091101-4104",0,"CAR",1,0,1.00439
"9103",52417,"2022091101-4150-14",2022091101,4150,14,"C.J. Henderson","2022-09-11 16:12:13.799999",24,"CAR","left",52.46,39.13,3.09,3.67,0.3,151.71,176.19,"first_contact","2022091101-4150",0,"CAR",1,0,1.100227
"291",43441,"2022091101-489-38",2022091101,489,38,"Matt Ioannidis","2022-09-11 13:23:16.900000",99,"CAR","left",75.2,33.79,2.04,1.75,0.21,134.09,347.98,"first_contact","2022091101-489",0,"CAR",1,0,0.7066116
"1192",53661,"2022091101-599-10",2022091101,599,10,"Phil Hoskins","2022-09-11 13:26:26.599999",71,"CAR","left",63.57,31.39,4.67,2.94,0.49,357.73,8.28,"first_contact","2022091101-599",0,"CAR",1,0,1.048618
"7113",52472,"2022091101-620-36",2022091101,620,36,"Jeremy Chinn","2022-09-11 13:27:07.700000",21,"CAR","left",63.04,36.1,5.95,3.66,0.61,348,347.83,"first_contact","2022091101-620",0,"CAR",1,0,1.236932
"7114",47799,"2022091101-641-39",2022091101,641,39,"Brian Burns","2022-09-11 13:27:43.299999",53,"CAR","left",60.39,18.36,4.23,1.33,0.44,328.98,213.7,"first_contact","2022091101-641",0,"CAR",1,0,1.100409
"1193",53437,"2022091101-662-18",2022091101,662,18,"Jaycee Horn","2022-09-11 13:28:24.500000",8,"CAR","left",52.75,42.13,0.99,2.28,0.09,129.67,262.83,"first_contact","2022091101-662",0,"CAR",1,0,1.195073
"6110",46527,"2022091101-993-36",2022091101,993,36,"Frankie Luvu","2022-09-11 13:45:00.700000",49,"CAR","right",54.49,17.11,1.27,1.27,0.13,335.48,74.65,"first_contact","2022091101-993",0,"CAR",1,0,0.8809086
"8104",47843,"2022091111-2212-16",2022091111,2212,16,"Nasir Adderley","2022-09-11 18:14:34.599999",24,"LAC","right",43.54,22.79,6.25,1.69,0.62,317.15,15.01,"first_contact","2022091111-2212",0,"LAC",1,0,1.390324
"7115",47811,"2022091111-2236-28",2022091111,2236,28,"Jerry Tillery","2022-09-11 18:15:11.599999",99,"LAC","right",45.97,31.28,1.6,1.62,0.16,299.7,104.79,"first_contact","2022091111-2236",0,"LAC",1,0,1.686001
"182",42935,"2022091111-2257-35",2022091111,2257,35,"Bryce Callahan","2022-09-11 18:15:55.700000",23,"LAC","right",56.12,30.28,3.94,2.52,0.39,196.88,114.72,"first_contact","2022091111-2257",0,"LAC",1,0,0.7951101
"586",46086,"2022091111-3147-9",2022091111,3147,9,"Derwin James","2022-09-11 18:54:46.400000",3,"LAC","left",17.43,35.24,9.16,2.51,0.93,4.81,334.64,"first_contact","2022091111-3147",0,"LAC",1,0,1.047091
"1194",53547,"2022091111-499-31",2022091111,499,31,"Chris Rumph","2022-09-11 16:40:42.000000",94,"LAC","left",39.56,34.11,1.35,1.75,0.13,124.55,24.24,"first_contact","2022091111-499",0,"LAC",1,0,1.282225
"10104",53476,"2022091111-770-7",2022091111,770,7,"Asante Samuel","2022-09-11 16:53:18.400000",26,"LAC","left",101.12,50.74,7.71,0.39,0.77,28.05,34.49,"first_contact","2022091111-770",0,"LAC",1,0,1.25096
"499",43791,"2022091111-818-29",2022091111,818,29,"Morgan Fox","2022-09-11 16:56:54.299999",56,"LAC","right",17.09,23.78,0.91,2.52,0.11,129.6,119.16,"first_contact","2022091111-818",0,"LAC",1,0,0.18
"587",46269,"2022091109-1096-7",2022091109,1096,7,"Foyesade Oluokun","2022-09-11 13:50:39.500000",23,"JAX","left",16.89,32.1,1.58,1.52,0.15,97.39,162.34,"first_contact","2022091109-1096",0,"JAX",1,0,1.075174
"7116",52481,"2022091109-1266-25",2022091109,1266,25,"Davon Hamilton","2022-09-11 14:00:50.000000",52,"JAX","left",84.86,29.87,5.77,2.68,0.6,15.46,12.66,"first_contact","2022091109-1266",0,"JAX",1,0,0.5632051
"292",44902,"2022091109-1309-9",2022091109,1309,9,"Shaquill Griffin","2022-09-11 14:02:18.700000",26,"JAX","left",78.57,47.92,5.31,5.18,0.53,91.21,76.75,"first_contact","2022091109-1309",0,"JAX",1,0,0.4103657
"7117",52481,"2022091109-1636-25",2022091109,1636,25,"Davon Hamilton","2022-09-11 14:16:43.000000",52,"JAX","left",106.97,28.01,1.14,1.88,0.11,49.18,272.19,"first_contact","2022091109-1636",0,"JAX",1,0,0.5028916
"10105",54466,"2022091109-1657-10",2022091109,1657,10,"Travon Walker","2022-09-11 14:17:24.400000",44,"JAX","left",96.5,16.21,5.09,4.21,0.51,231.04,211.16,"first_contact","2022091109-1657",0,"JAX",1,0,0.8430896
"7118",46456,"2022091109-1681-28",2022091109,1681,28,"Darious Williams","2022-09-11 14:18:10.900000",31,"JAX","left",84.57,28.41,6.26,2.86,0.62,189.19,201.41,"first_contact","2022091109-1681",0,"JAX",1,0,0.4414748
"8105",53462,"2022091109-1705-20",2022091109,1705,20,"Tyson Campbell","2022-09-11 14:18:56.200000",32,"JAX","left",76.82,14.7,2.79,3.33,0.28,351.02,323.43,"first_contact","2022091109-1705",0,"JAX",1,0,0.6113101
"399",44926,"2022091109-1729-36",2022091109,1729,36,"Rayshawn Jenkins","2022-09-11 14:19:32.900000",2,"JAX","left",76.34,7.22,4.74,3.07,0.48,120.61,132.32,"first_contact","2022091109-1729",0,"JAX",1,0,1.028834
"588",46269,"2022091109-1772-26",2022091109,1772,26,"Foyesade Oluokun","2022-09-11 14:22:39.599999",23,"JAX","left",53.83,1.02,8.67,3.3,0.86,254.91,260.49,"first_contact","2022091109-1772",0,"JAX",1,0,0.9535198
"7119",47790,"2022091109-1827-29",2022091109,1827,29,"Josh Allen","2022-09-11 14:23:43.799999",41,"JAX","left",50.24,17.68,1.37,2.41,0.13,20.94,294.62,"first_contact","2022091109-1827",0,"JAX",1,0,1.088118
"589",46269,"2022091109-2267-40",2022091109,2267,40,"Foyesade Oluokun","2022-09-11 14:50:47.799999",23,"JAX","right",42.92,38.06,6.9,1.88,0.68,320.36,40.06,"first_contact","2022091109-2267",0,"JAX",1,0,0.7102112
"6111",47790,"2022091109-2558-33",2022091109,2558,33,"Josh Allen","2022-09-11 15:07:26.400000",41,"JAX","right",33.53,35.33,3.52,1.72,0.37,235.44,1.59,"first_contact","2022091109-2558",0,"JAX",1,0,1.01005
"9104",53462,"2022091109-2614-34",2022091109,2614,34,"Tyson Campbell","2022-09-11 15:08:45.799999",32,"JAX","right",43.15,32.77,3,3.23,0.3,232.98,161,"first_contact","2022091109-2614",0,"JAX",1,0,0.9677293
"293",44880,"2022091109-2635-29",2022091109,2635,29,"Dawuane Smoot","2022-09-11 15:09:17.299999",91,"JAX","right",52.86,14.69,7.14,4.53,0.73,91.37,126.65,"first_contact","2022091109-2635",0,"JAX",1,0,0.9900505
"1195",54492,"2022091109-3523-24",2022091109,3523,24,"Devin Lloyd","2022-09-11 15:47:09.000000",33,"JAX","left",86.59,12.33,1.32,1.91,0.14,57.28,67.07,"first_contact","2022091109-3523",0,"JAX",1,0,1.088118
"7120",46456,"2022091109-3544-13",2022091109,3544,13,"Darious Williams","2022-09-11 15:47:40.400000",31,"JAX","left",88.16,39.91,6.72,2.43,0.68,349.75,31.76,"first_contact","2022091109-3544",0,"JAX",1,0,0.7892401
"8106",53462,"2022091109-3568-26",2022091109,3568,26,"Tyson Campbell","2022-09-11 15:48:30.500000",32,"JAX","left",61.23,2.81,3.12,5.5,0.31,111.12,203.94,"first_contact","2022091109-3568",0,"JAX",1,0,1.288255
"6112",46456,"2022091109-3840-14",2022091109,3840,14,"Darious Williams","2022-09-11 15:56:33.000000",31,"JAX","left",90.78,17.84,2.73,4.82,0.26,4.97,340.25,"first_contact","2022091109-3840",0,"JAX",1,0,0.5522681
"294",44902,"2022091109-3909-14",2022091109,3909,14,"Shaquill Griffin","2022-09-11 15:58:36.299999",26,"JAX","left",94.73,51.43,4.78,4.28,0.46,28.7,30.54,"first_contact","2022091109-3909",0,"JAX",1,0,0.6296825
"295",44902,"2022091109-3938-7",2022091109,3938,7,"Shaquill Griffin","2022-09-11 15:59:06.700000",26,"JAX","left",86.97,34.33,3.05,4.11,0.31,100.78,125.94,"first_contact","2022091109-3938",0,"JAX",1,0,0.4808326
"3100",44902,"2022091109-3962-9",2022091109,3962,9,"Shaquill Griffin","2022-09-11 15:59:36.099999",26,"JAX","left",79.1,47.62,4.78,1.74,0.47,14.46,50.73,"first_contact","2022091109-3962",0,"JAX",1,0,0.8920202
"590",46269,"2022091109-3986-31",2022091109,3986,31,"Foyesade Oluokun","2022-09-11 16:00:00.000000",23,"JAX","left",74.94,27.86,2.62,2.75,0.25,37.38,287.44,"first_contact","2022091109-3986",0,"JAX",1,0,0.4254409
"1196",54492,"2022091109-4051-11",2022091109,4051,11,"Devin Lloyd","2022-09-11 16:01:59.799999",33,"JAX","left",62.72,14.55,7.6,2.43,0.77,200.81,184.4,"first_contact","2022091109-4051",0,"JAX",1,0,0.6400781
"10106",54466,"2022091109-4075-29",2022091109,4075,29,"Travon Walker","2022-09-11 16:02:43.000000",44,"JAX","left",57.42,22.21,3.87,4,0.37,25.62,305.99,"first_contact","2022091109-4075",0,"JAX",1,0,1.030922
"183",43787,"2022091109-4096-26",2022091109,4096,26,"Roy Robertson-Harris","2022-09-11 16:03:25.599999",95,"JAX","left",49.27,18.65,1.27,1.3,0.13,102.21,213.62,"first_contact","2022091109-4096",0,"JAX",1,0,0.4876474
"1197",54492,"2022091109-4117-30",2022091109,4117,30,"Devin Lloyd","2022-09-11 16:04:10.200000",33,"JAX","left",39.1,17.54,4.72,1.09,0.47,114.61,204.99,"first_contact","2022091109-4117",0,"JAX",1,0,0.7808969
"4100",46249,"2022091109-4155-25",2022091109,4155,25,"Folorunso Fatukasi","2022-09-11 16:07:16.200000",94,"JAX","left",36.37,23.85,2.53,1.06,0.25,212.22,202.51,"first_contact","2022091109-4155",0,"JAX",1,0,0.5700877
"591",46269,"2022091109-4474-30",2022091109,4474,30,"Foyesade Oluokun","2022-09-11 16:19:14.000000",23,"JAX","left",81.62,31.4,1.71,3.9,0.15,140.16,297.13,"first_contact","2022091109-4474",0,"JAX",1,0,0.9230926
"7121",52481,"2022091109-4512-32",2022091109,4512,32,"Davon Hamilton","2022-09-11 16:20:20.799999",52,"JAX","left",79.02,31.09,0.56,0.28,0.05,44.63,26.36,"first_contact","2022091109-4512",0,"JAX",1,0,1.082266
"9105",52539,"2022091110-1539-31",2022091110,1539,31,"Rashard Lawrence","2022-09-11 17:25:00.700000",90,"ARI","right",44.09,26.16,3.45,2.09,0.35,98.93,145.7,"first_contact","2022091110-1539",0,"ARI",1,0,0.3668787
"184",41403,"2022091110-195-17",2022091110,195,17,"Devon Kennard","2022-09-11 16:31:08.400000",42,"ARI","left",41.67,36.03,6.1,3.47,0.61,295.27,300.65,"first_contact","2022091110-195",0,"ARI",1,0,0.6942622
"3101",44848,"2022091110-2765-56",2022091110,2765,56,"Budda Baker","2022-09-11 18:29:27.500000",3,"ARI","right",89.34,30.9,5.12,4.09,0.53,293.42,352.44,"first_contact","2022091110-2765",0,"ARI",1,0,0.3613862
"1198",53565,"2022091110-2810-10",2022091110,2810,10,"Marco Wilson","2022-09-11 18:30:52.000000",20,"ARI","right",106.04,51.57,5.19,0.92,0.52,244.99,306.71,"first_contact","2022091110-2810",0,"ARI",1,0,1.797999
"296",43376,"2022091110-2845-11",2022091110,2845,11,"Nick Vigil","2022-09-11 18:32:07.900000",59,"ARI","right",107.29,16.67,6.4,3.64,0.65,236.79,181.03,"first_contact","2022091110-2845",0,"ARI",1,0,1.062168
"8107",52416,"2022091110-3492-32",2022091110,3492,32,"Isaiah Simmons","2022-09-11 19:01:49.500000",9,"ARI","left",22.29,40.72,5.2,2.99,0.51,218.71,227.47,"first_contact","2022091110-3492",0,"ARI",1,0,1.024207
"3102",44848,"2022091110-543-42",2022091110,543,42,"Budda Baker","2022-09-11 16:43:27.700000",3,"ARI","left",60.85,18.9,6.38,3.35,0.63,164.75,156.67,"first_contact","2022091110-543",0,"ARI",1,0,1.310038
"8108",49410,"2022091110-569-12",2022091110,569,12,"Jalen Thompson","2022-09-11 16:44:13.099999",34,"ARI","left",40.14,13.14,5.08,4.06,0.51,332.75,273.98,"first_contact","2022091110-569",0,"ARI",1,0,0.936376
"3103",44926,"2022091109-3087-15",2022091109,3087,15,"Rayshawn Jenkins","2022-09-11 15:25:48.700000",2,"JAX","right",36.99,9.98,6.54,4.88,0.66,177.77,207.39,"first_contact","2022091109-3087",0,"JAX",1,0,0.8500588
"592",46269,"2022091109-3116-29",2022091109,3116,29,"Foyesade Oluokun","2022-09-11 15:26:14.299999",23,"JAX","right",46.41,25.76,3.77,3.29,0.38,266.41,338.63,"first_contact","2022091109-3116",0,"JAX",1,0,0.9213577
"185",43352,"2022091109-3156-29",2022091109,3156,29,"Adam Gotsis","2022-09-11 15:29:50.900000",96,"JAX","left",73.79,30.32,2.31,1.6,0.24,61.42,1.42,"first_contact","2022091109-3156",0,"JAX",1,0,1.204159
"1199",54492,"2022091109-338-37",2022091109,338,37,"Devin Lloyd","2022-09-11 13:15:38.799999",33,"JAX","right",37.42,16.05,5.43,2.56,0.55,189.1,189.46,"first_contact","2022091109-338",0,"JAX",1,0,0.6449806
"6113",46456,"2022091109-359-16",2022091109,359,16,"Darious Williams","2022-09-11 13:16:24.599999",31,"JAX","right",50.63,36.37,4.09,3.81,0.43,102.85,150.35,"first_contact","2022091109-359",0,"JAX",1,0,1.195073
"4101",46249,"2022091109-462-25",2022091109,462,25,"Folorunso Fatukasi","2022-09-11 13:19:20.400000",94,"JAX","right",106.53,21.47,1.14,0.51,0.12,315.94,192.48,"first_contact","2022091109-462",0,"JAX",1,0,1.276323
"593",46456,"2022091109-839-12",2022091109,839,12,"Darious Williams","2022-09-11 13:40:09.900000",31,"JAX","right",57.26,44.21,7.25,4.14,0.74,320.13,10.37,"first_contact","2022091109-839",0,"JAX",1,0,0.9296236
"11100",54492,"2022091109-863-32",2022091109,863,32,"Devin Lloyd","2022-09-11 13:40:48.799999",33,"JAX","right",67.41,42.09,6.8,1.4,0.68,328.79,331.94,"first_contact","2022091109-863",0,"JAX",1,0,0.7881624
"8109",53462,"2022091109-928-10",2022091109,928,10,"Tyson Campbell","2022-09-11 13:44:47.299999",32,"JAX","left",51.21,40.04,4.38,6.56,0.47,116.22,43.79,"first_contact","2022091109-928",0,"JAX",1,0,0.6621933
"10107",54466,"2022091109-978-11",2022091109,978,11,"Travon Walker","2022-09-11 13:46:20.900000",44,"JAX","left",31.18,5.89,4.83,4.69,0.51,99.92,166.48,"first_contact","2022091109-978",0,"JAX",1,0,0.781089
"7122",49410,"2022091110-1068-28",2022091110,1068,28,"Jalen Thompson","2022-09-11 17:04:56.799999",34,"ARI","right",49.04,37.47,7.83,4.45,0.78,354.38,11.39,"first_contact","2022091110-1068",0,"ARI",1,0,1.987159
"297",43376,"2022091110-1256-7",2022091110,1256,7,"Nick Vigil","2022-09-11 17:12:02.200000",59,"ARI","right",102.63,47.41,7.82,1.37,0.78,347.93,2.35,"first_contact","2022091110-1256",0,"ARI",1,0,1.021225
"8110",52539,"2022091110-3331-35",2022091110,3331,35,"Rashard Lawrence","2022-09-11 18:56:48.299999",90,"ARI","left",74.99,28.61,3.17,2.61,0.3,190.18,265.26,"first_contact","2022091110-3331",0,"ARI",1,0,1.276244
"8111",52522,"2022091110-3357-33",2022091110,3357,33,"Leki Fotu","2022-09-11 18:57:30.299999",95,"ARI","left",64.03,33.02,3.7,1.19,0.43,37.72,318.72,"first_contact","2022091110-3357",0,"ARI",1,0,0.6262587
"11101",53639,"2022091110-3378-31",2022091110,3378,31,"Victor Dimukeje","2022-09-11 18:58:09.299999",52,"ARI","left",61.62,21.42,4.59,2.91,0.44,342.52,254.57,"first_contact","2022091110-3378",0,"ARI",1,0,1.102089
"9106",52416,"2022091110-3423-56",2022091110,3423,56,"Isaiah Simmons","2022-09-11 18:59:36.099999",9,"ARI","left",32.03,5.12,8.95,2.54,0.89,238.01,221.14,"first_contact","2022091110-3423",0,"ARI",1,0,1.1044
"9107",53445,"2022091110-3471-32",2022091110,3471,32,"Zaven Collins","2022-09-11 19:01:02.599999",25,"ARI","left",31.43,28.8,4.72,3.16,0.48,65.16,10.69,"first_contact","2022091110-3471",0,"ARI",1,0,1.167776
"9108",53494,"2022091109-383-43",2022091109,383,43,"Andre Cisco","2022-09-11 13:17:07.599999",5,"JAX","right",74.86,51.73,7.03,4.92,0.71,50.87,35.53,"first_contact","2022091109-383",0,"JAX",1,0,1.378985
"9109",53494,"2022091109-743-52",2022091109,743,52,"Andre Cisco","2022-09-11 13:37:14.099999",5,"JAX","right",49.15,40.07,3.07,2.95,0.3,236.07,191.96,"first_contact","2022091109-743",0,"JAX",1,0,1.499667
"7123",47790,"2022091109-767-39",2022091109,767,39,"Josh Allen","2022-09-11 13:37:51.500000",41,"JAX","right",41.16,27.49,6.35,2.93,0.64,268.38,262.88,"first_contact","2022091109-767",0,"JAX",1,0,0.4561798
